realization_name,Office_Cristina,,,,,,,,,
basic_scenario_dir,Office_Cristina,,,,,,,,,
building_id,1,,,,,,,,,
default_scenario,Baseline,,,,,,,,,
start_date,1/1/2017,,,,,,,,,
end_date,12/31/2017,,,,,,,,,
scenario_name_1,,,,,,,,,,
active_after_1,,,,,,,,,,
scenario_name_2,,,,,,,,,,
active_after_2,,,,,,,,,,
scenario_name_3,,,,,,,,,,
active_after_3,,,,,,,,,,
scenario_name_4,,,,,,,,,,
active_after_4,,,,,,,,,,
scenario_name_5,,,,,,,,,,
active_after_5,,,,,,,,,,
scenario_name_6,,,,,,,,,,
active_after_6,,,,,,,,,,
scenario_name_7,,,,,,,,,,
active_after_7,,,,,,,,,,
scenario_name_8,,,,,,,,,,
active_after_8,,,,,,,,,,
scenario_name_9,,,,,,,,,,
active_after_9,,,,,,,,,,
scenario_name_10,,,,,,,,,,
active_after_10,,,,,,,,,,
