Time,ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE A  - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE A  - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE A  - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE A  - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE A END_A - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE A END_A - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE A END_A - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE A END_A - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE A END_B - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE A END_B - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE A END_B - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE A END_B - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE B  - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE B  - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE B  - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE B  - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE B END_A - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE B END_A - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE B END_A - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE B END_A - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE B END_B - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE B END_B - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE B END_B - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE B END_B - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE C  - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE C  - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE C  - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE C  - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE C END_A - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE C END_A - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE C END_A - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE C END_A - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE C END_B - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE C END_B - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE C END_B - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE SMALLOFFICE WHOLEBUILDING - SM OFFICE C END_B - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,1.401092E+04,4.569141E+03,4.755803E-01,4.029318E-01,6.792793E+02,1.877245E+02,2.305656E-02,1.655411E-02,6.790889E+02,1.684294E+02,2.305010E-02,1.485255E-02,1.257388E+05,8.166818E+04,4.268198E+00,7.202330E+00,9.080970E+03,3.296728E+03,3.082403E-01,2.907241E-01,9.076654E+03,2.947555E+03,3.080938E-01,2.599314E-01,1.400426E+04,3.601409E+03,4.753543E-01,3.175877E-01,6.790889E+02,1.517246E+02,2.305010E-02,1.337944E-02,6.788984E+02,1.332560E+02,2.304364E-02,1.175078E-02
00:30:00,1.400865E+04,4.500784E+03,4.755031E-01,3.969037E-01,6.791259E+02,1.833844E+02,2.305136E-02,1.617136E-02,6.789247E+02,1.641884E+02,2.304453E-02,1.447854E-02,1.257380E+05,8.135086E+04,4.268169E+00,7.174350E+00,9.079492E+03,3.249310E+03,3.081902E-01,2.865424E-01,9.074969E+03,2.902922E+03,3.080366E-01,2.559953E-01,1.400167E+04,3.545116E+03,4.752662E-01,3.126233E-01,6.789247E+02,1.480190E+02,2.304453E-02,1.305265E-02,6.787234E+02,1.296765E+02,2.303770E-02,1.143512E-02
00:45:00,1.400640E+04,4.434226E+03,4.754268E-01,3.910341E-01,6.789744E+02,1.791005E+02,2.304622E-02,1.579359E-02,6.787625E+02,1.600353E+02,2.303902E-02,1.411230E-02,1.257371E+05,8.104295E+04,4.268140E+00,7.147197E+00,9.078034E+03,3.202475E+03,3.081406E-01,2.824122E-01,9.073304E+03,2.859550E+03,3.079801E-01,2.521705E-01,1.399910E+04,3.490193E+03,4.751791E-01,3.077798E-01,6.787625E+02,1.443707E+02,2.303902E-02,1.273092E-02,6.785505E+02,1.261873E+02,2.303183E-02,1.112742E-02
01:00:00,1.400418E+04,4.369548E+03,4.753515E-01,3.853305E-01,6.788248E+02,1.748788E+02,2.304114E-02,1.542129E-02,6.786023E+02,1.559721E+02,2.303358E-02,1.375398E-02,1.257363E+05,8.074498E+04,4.268112E+00,7.120922E+00,9.076593E+03,3.156325E+03,3.080917E-01,2.783423E-01,9.071659E+03,2.817482E+03,3.079242E-01,2.484607E-01,1.399657E+04,3.436677E+03,4.750930E-01,3.030602E-01,6.786023E+02,1.407844E+02,2.303358E-02,1.241467E-02,6.783797E+02,1.227904E+02,2.302603E-02,1.082786E-02
01:15:00,1.400429E+04,4.309050E+03,4.753551E-01,3.799954E-01,6.788314E+02,1.708871E+02,2.304136E-02,1.506928E-02,6.786096E+02,1.521454E+02,2.303383E-02,1.341652E-02,1.257363E+05,8.045875E+04,4.268111E+00,7.095681E+00,9.076661E+03,3.112658E+03,3.080941E-01,2.744915E-01,9.071740E+03,2.778170E+03,3.079270E-01,2.449940E-01,1.399669E+04,3.386300E+03,4.750973E-01,2.986176E-01,6.786096E+02,1.374043E+02,2.303383E-02,1.211659E-02,6.783877E+02,1.196101E+02,2.302630E-02,1.054741E-02
01:30:00,1.400439E+04,4.251852E+03,4.753586E-01,3.749514E-01,6.788380E+02,1.670338E+02,2.304159E-02,1.472947E-02,6.786168E+02,1.484778E+02,2.303408E-02,1.309309E-02,1.257363E+05,8.018580E+04,4.268111E+00,7.071612E+00,9.076730E+03,3.070574E+03,3.080964E-01,2.707802E-01,9.071821E+03,2.741144E+03,3.079298E-01,2.417289E-01,1.399682E+04,3.338587E+03,4.751015E-01,2.944099E-01,6.786168E+02,1.341605E+02,2.303408E-02,1.183053E-02,6.783956E+02,1.165934E+02,2.302657E-02,1.028138E-02
01:45:00,1.400450E+04,4.197193E+03,4.753622E-01,3.701314E-01,6.788445E+02,1.633279E+02,2.304181E-02,1.440266E-02,6.786240E+02,1.449747E+02,2.303432E-02,1.278418E-02,1.257363E+05,7.992818E+04,4.268110E+00,7.048894E+00,9.076797E+03,3.030201E+03,3.080987E-01,2.672198E-01,9.071902E+03,2.705423E+03,3.079325E-01,2.385789E-01,1.399694E+04,3.293676E+03,4.751057E-01,2.904493E-01,6.786240E+02,1.310612E+02,2.303432E-02,1.155722E-02,6.784034E+02,1.137528E+02,2.302683E-02,1.003088E-02
02:00:00,1.400460E+04,4.144575E+03,4.753657E-01,3.654912E-01,6.788510E+02,1.597771E+02,2.304203E-02,1.408953E-02,6.786312E+02,1.416414E+02,2.303456E-02,1.249023E-02,1.257363E+05,7.968743E+04,4.268110E+00,7.027665E+00,9.076864E+03,2.991652E+03,3.081010E-01,2.638203E-01,9.071982E+03,2.671054E+03,3.079352E-01,2.355480E-01,1.399706E+04,3.251683E+03,4.751099E-01,2.867461E-01,6.786312E+02,1.281135E+02,2.303456E-02,1.129728E-02,6.784112E+02,1.110484E+02,2.302710E-02,9.792401E-03
02:15:00,1.400470E+04,4.092792E+03,4.753692E-01,3.609243E-01,6.788574E+02,1.563260E+02,2.304224E-02,1.378519E-02,6.786382E+02,1.384201E+02,2.303480E-02,1.220615E-02,1.257362E+05,7.946379E+04,4.268110E+00,7.007943E+00,9.076931E+03,2.954338E+03,3.081032E-01,2.605298E-01,9.072061E+03,2.637193E+03,3.079379E-01,2.325617E-01,1.399719E+04,3.211626E+03,4.751141E-01,2.832136E-01,6.786382E+02,1.252614E+02,2.303480E-02,1.104577E-02,6.784189E+02,1.084133E+02,2.302736E-02,9.560025E-03
02:30:00,1.400480E+04,4.041562E+03,4.753726E-01,3.564061E-01,6.788638E+02,1.529762E+02,2.304246E-02,1.348979E-02,6.786452E+02,1.353108E+02,2.303504E-02,1.193196E-02,1.257362E+05,7.925614E+04,4.268110E+00,6.989633E+00,9.076997E+03,2.918285E+03,3.081055E-01,2.573504E-01,9.072140E+03,2.603601E+03,3.079406E-01,2.295990E-01,1.399731E+04,3.173478E+03,4.751182E-01,2.798495E-01,6.786452E+02,1.225070E+02,2.303504E-02,1.080287E-02,6.784266E+02,1.058391E+02,2.302762E-02,9.333018E-03
02:45:00,1.400491E+04,3.991627E+03,4.753761E-01,3.520019E-01,6.788701E+02,1.497290E+02,2.304267E-02,1.320343E-02,6.786521E+02,1.323137E+02,2.303528E-02,1.166767E-02,1.257363E+05,7.906305E+04,4.268110E+00,6.972606E+00,9.077063E+03,2.883506E+03,3.081077E-01,2.542834E-01,9.072218E+03,2.571228E+03,3.079432E-01,2.267437E-01,1.399743E+04,3.137198E+03,4.751223E-01,2.766500E-01,6.786521E+02,1.198515E+02,2.303528E-02,1.056870E-02,6.784342E+02,1.033141E+02,2.302788E-02,9.110346E-03
