Time,ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE A  - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE A  - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE A  - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE A  - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE A END_A - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE A END_A - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE A END_A - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE A END_A - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE A END_B - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE A END_B - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE A END_B - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE A END_B - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE B  - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE B  - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE B  - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE B  - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE B END_A - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE B END_A - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE B END_A - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE B END_A - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE B END_B - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE B END_B - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE B END_B - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE B END_B - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE C  - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE C  - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE C  - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE C  - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE C END_A - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE C END_A - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE C END_A - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE C END_A - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE C END_B - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE C END_B - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE C END_B - STORY GROUND:CLIMATE ZONE 3 ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZONE MEDIUMOFFICE WHOLEBUILDING - MD OFFICE C END_B - STORY GROUND:CLIMATE ZONE 3 ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,4.830798E+03,0.000000E+00,1.378150E-01,0.000000E+00,3.426873E+02,0.000000E+00,9.768948E-03,0.000000E+00,3.419779E+02,0.000000E+00,9.748726E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.133212E+03,0.000000E+00,8.938488E-02,0.000000E+00,3.104185E+03,0.000000E+00,8.855598E-02,0.000000E+00,4.786372E+03,0.000000E+00,1.365467E-01,0.000000E+00,3.419780E+02,0.000000E+00,9.748731E-03,0.000000E+00,3.412666E+02,0.000000E+00,9.728451E-03,0.000000E+00
00:20:00,6.093095E+03,0.000000E+00,1.737999E-01,0.000000E+00,3.654857E+02,0.000000E+00,1.041882E-02,0.000000E+00,3.648221E+02,0.000000E+00,1.039990E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.956699E+03,0.000000E+00,1.128604E-01,0.000000E+00,3.923901E+03,0.000000E+00,1.119240E-01,0.000000E+00,6.042910E+03,0.000000E+00,1.723673E-01,0.000000E+00,3.648222E+02,0.000000E+00,1.039990E-02,0.000000E+00,3.641567E+02,0.000000E+00,1.038093E-02,0.000000E+00
00:30:00,6.892182E+03,0.000000E+00,1.964796E-01,0.000000E+00,3.834944E+02,0.000000E+00,1.093215E-02,0.000000E+00,3.828416E+02,0.000000E+00,1.091354E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.493149E+03,0.000000E+00,1.280889E-01,0.000000E+00,4.473902E+03,0.000000E+00,1.275403E-01,0.000000E+00,6.862790E+03,0.000000E+00,1.956417E-01,0.000000E+00,3.828417E+02,0.000000E+00,1.091354E-02,0.000000E+00,3.821870E+02,0.000000E+00,1.089488E-02,0.000000E+00
00:40:00,7.153016E+03,0.000000E+00,2.039140E-01,0.000000E+00,3.998786E+02,0.000000E+00,1.139918E-02,0.000000E+00,3.992097E+02,0.000000E+00,1.138011E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.661482E+03,0.000000E+00,1.328868E-01,0.000000E+00,4.635921E+03,0.000000E+00,1.321581E-01,0.000000E+00,7.113950E+03,0.000000E+00,2.028003E-01,0.000000E+00,3.992094E+02,0.000000E+00,1.138010E-02,0.000000E+00,3.985401E+02,0.000000E+00,1.136102E-02,0.000000E+00
00:50:00,7.658839E+03,0.000000E+00,2.183334E-01,0.000000E+00,4.141119E+02,0.000000E+00,1.180489E-02,0.000000E+00,4.134568E+02,0.000000E+00,1.178622E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.997700E+03,0.000000E+00,1.424713E-01,0.000000E+00,4.975544E+03,0.000000E+00,1.418397E-01,0.000000E+00,7.624998E+03,0.000000E+00,2.173687E-01,0.000000E+00,4.134565E+02,0.000000E+00,1.178621E-02,0.000000E+00,4.128009E+02,0.000000E+00,1.176752E-02,0.000000E+00
01:00:00,7.988273E+03,0.000000E+00,2.277244E-01,0.000000E+00,4.263260E+02,0.000000E+00,1.215305E-02,0.000000E+00,4.256833E+02,0.000000E+00,1.213473E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.216594E+03,0.000000E+00,1.487112E-01,0.000000E+00,5.195344E+03,0.000000E+00,1.481054E-01,0.000000E+00,7.955828E+03,0.000000E+00,2.267995E-01,0.000000E+00,4.256831E+02,0.000000E+00,1.213472E-02,0.000000E+00,4.250398E+02,0.000000E+00,1.211638E-02,0.000000E+00
01:10:00,8.263810E+03,0.000000E+00,2.355789E-01,0.000000E+00,4.368620E+02,0.000000E+00,1.245337E-02,0.000000E+00,4.362380E+02,0.000000E+00,1.243558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.399614E+03,0.000000E+00,1.539284E-01,0.000000E+00,5.379103E+03,0.000000E+00,1.533437E-01,0.000000E+00,8.232489E+03,0.000000E+00,2.346861E-01,0.000000E+00,4.362378E+02,0.000000E+00,1.243557E-02,0.000000E+00,4.356132E+02,0.000000E+00,1.241777E-02,0.000000E+00
01:20:00,8.498900E+03,0.000000E+00,2.422805E-01,0.000000E+00,4.458411E+02,0.000000E+00,1.270931E-02,0.000000E+00,4.452333E+02,0.000000E+00,1.269199E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.555753E+03,0.000000E+00,1.583794E-01,0.000000E+00,5.535802E+03,0.000000E+00,1.578106E-01,0.000000E+00,8.468427E+03,0.000000E+00,2.414117E-01,0.000000E+00,4.452331E+02,0.000000E+00,1.269198E-02,0.000000E+00,4.446248E+02,0.000000E+00,1.267464E-02,0.000000E+00
01:30:00,8.702660E+03,0.000000E+00,2.480888E-01,0.000000E+00,4.535140E+02,0.000000E+00,1.292802E-02,0.000000E+00,4.529182E+02,0.000000E+00,1.291104E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.691014E+03,0.000000E+00,1.622351E-01,0.000000E+00,5.671478E+03,0.000000E+00,1.616782E-01,0.000000E+00,8.672813E+03,0.000000E+00,2.472380E-01,0.000000E+00,4.529181E+02,0.000000E+00,1.291104E-02,0.000000E+00,4.523220E+02,0.000000E+00,1.289404E-02,0.000000E+00
01:40:00,8.883021E+03,0.000000E+00,2.532302E-01,0.000000E+00,4.600965E+02,0.000000E+00,1.311566E-02,0.000000E+00,4.595131E+02,0.000000E+00,1.309903E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.810638E+03,0.000000E+00,1.656451E-01,0.000000E+00,5.791379E+03,0.000000E+00,1.650961E-01,0.000000E+00,8.853592E+03,0.000000E+00,2.523913E-01,0.000000E+00,4.595130E+02,0.000000E+00,1.309902E-02,0.000000E+00,4.589292E+02,0.000000E+00,1.308238E-02,0.000000E+00
01:50:00,9.045098E+03,0.000000E+00,2.578504E-01,0.000000E+00,4.657460E+02,0.000000E+00,1.327669E-02,0.000000E+00,4.651728E+02,0.000000E+00,1.326035E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.918001E+03,0.000000E+00,1.687056E-01,0.000000E+00,5.898912E+03,0.000000E+00,1.681614E-01,0.000000E+00,9.015922E+03,0.000000E+00,2.570186E-01,0.000000E+00,4.651727E+02,0.000000E+00,1.326035E-02,0.000000E+00,4.645991E+02,0.000000E+00,1.324400E-02,0.000000E+00
